#Channel       Frequency       Mean        Std     Median      MADFM      1%ile        Min        Max
#                    MHz   mJy/beam   mJy/beam   mJy/beam   mJy/beam   mJy/beam   mJy/beam   mJy/beam
      28        1.000000     -0.005      0.000      0.000      0.000      0.000    -21.146     22.751
      35        1.000000     -0.005      0.000      0.000      0.000      0.000    -21.419     20.559
      32        1.000000      0.002      0.000      0.000      0.000      0.000    -21.082     24.465
      34        1.000000     -0.002      0.000      0.000      0.000      0.000    -23.706     23.053
      33        1.000000     -0.005      0.000      0.000      0.000      0.000    -22.884     26.424
      36        1.000000     -0.004      0.000      0.000      0.000      0.000    -19.513     26.425
      40        1.000000     -0.004      0.000      0.000      0.000      0.000    -19.303     20.675
      37        1.000000     -0.006      0.000      0.000      0.000      0.000    -18.387     25.222
      39        1.000000     -0.002      0.000      0.000      0.000      0.000    -18.750     18.861
      41        1.000000      0.004      0.000      0.000      0.000      0.000    -19.131     23.414
      38        1.000000     -0.008      0.000      0.000      0.000      0.000    -20.341     20.298
      45        1.000000     -0.003      0.000      0.000      0.000      0.000    -21.006     24.546
      42        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.883     20.494
      44        1.000000     -0.006      0.000      0.000      0.000      0.000    -21.185     24.804
      46        1.000000     -0.017      0.000      0.000      0.000      0.000    -22.336     19.100
      43        1.000000      0.005      0.000      0.000      0.000      0.000    -28.492     20.863
      50        1.000000     -0.005      0.000      0.000      0.000      0.000    -22.263     23.285
      47        1.000000     -0.001      0.000      0.000      0.000      0.000    -18.015     18.728
      49        1.000000     -0.002      0.000      0.000      0.000      0.000    -21.717     22.654
      48        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.801     21.256
      51        1.000000     -0.012      0.000      0.000      0.000      0.000    -22.287     22.046
      52        1.000000     -0.002      0.000      0.000      0.000      0.000    -24.663     20.416
      55        1.000000     -0.007      0.000      0.000      0.000      0.000    -20.865     19.916
      54        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.905     20.644
      57        1.000000     -0.007      0.000      0.000      0.000      0.000    -18.760     24.559
      56        1.000000      0.000      0.000      0.000      0.000      0.000    -24.186     19.909
      53        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.324     19.027
      60        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.399     19.632
      59        1.000000      0.005      0.000      0.000      0.000      0.000    -23.322     18.355
      62        1.000000     -0.005      0.000      0.000      0.000      0.000    -17.821     19.550
      61        1.000000     -0.002      0.000      0.000      0.000      0.000    -23.010     18.796
      65        1.000000     -0.002      0.000      0.000      0.000      0.000    -18.485     20.961
      58        1.000000      0.003      0.000      0.000      0.000      0.000    -20.788     18.575
      64        1.000000      0.005      0.000      0.000      0.000      0.000    -19.469     19.909
      67        1.000000      0.001      0.000      0.000      0.000      0.000    -24.114     20.983
      66        1.000000     -0.009      0.000      0.000      0.000      0.000    -22.979     18.954
      63        1.000000     -0.007      0.000      0.000      0.000      0.000    -21.412     19.750
      70        1.000000     -0.003      0.000      0.000      0.000      0.000    -19.062     23.437
      69        1.000000     -0.003      0.000      0.000      0.000      0.000    -22.526     33.103
      71        1.000000     -0.010      0.000      0.000      0.000      0.000    -19.543     19.389
      72        1.000000     -0.004      0.000      0.000      0.000      0.000    -20.519     21.114
      68        1.000000     -0.007      0.000      0.000      0.000      0.000    -20.948     22.333
      75        1.000000     -0.004      0.000      0.000      0.000      0.000    -21.021     23.451
      74        1.000000      0.002      0.000      0.000      0.000      0.000    -18.949     17.353
      76        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.932     21.768
      77        1.000000      0.000      0.000      0.000      0.000      0.000    -20.701     25.067
      73        1.000000      0.001      0.000      0.000      0.000      0.000    -20.033     20.867
      80        1.000000     -0.011      0.000      0.000      0.000      0.000    -20.733     22.162
      79        1.000000     -0.004      0.000      0.000      0.000      0.000    -24.590     23.715
      81        1.000000     -0.000      0.000      0.000      0.000      0.000    -20.705     24.722
      82        1.000000      0.005      0.000      0.000      0.000      0.000    -19.994     18.932
      78        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.396     21.113
      85        1.000000     -0.009      0.000      0.000      0.000      0.000    -20.036     18.040
      84        1.000000     -0.004      0.000      0.000      0.000      0.000    -23.343     20.837
      86        1.000000      0.004      0.000      0.000      0.000      0.000    -19.064     22.725
      87        1.000000     -0.001      0.000      0.000      0.000      0.000    -20.260     21.719
      90        1.000000     -0.000      0.000      0.000      0.000      0.000    -22.269     18.615
      83        1.000000     -0.000      0.000      0.000      0.000      0.000    -20.459     20.705
      89        1.000000     -0.001      0.000      0.000      0.000      0.000    -22.510     21.615
      91        1.000000      0.003      0.000      0.000      0.000      0.000    -20.334     19.862
      92        1.000000     -0.002      0.000      0.000      0.000      0.000    -18.801     18.609
      95        1.000000     -0.005      0.000      0.000      0.000      0.000    -22.389     19.663
      88        1.000000     -0.003      0.000      0.000      0.000      0.000    -21.637     20.774
      94        1.000000     -0.001      0.000      0.000      0.000      0.000    -19.774     21.799
      96        1.000000     -0.004      0.000      0.000      0.000      0.000    -19.796     22.903
      97        1.000000     -0.005      0.000      0.000      0.000      0.000    -20.570     19.814
     100        1.000000     -0.008      0.000      0.000      0.000      0.000    -19.434     25.931
      93        1.000000     -0.006      0.000      0.000      0.000      0.000    -23.816     22.329
      99        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.476     19.780
     101        1.000000     -0.007      0.000      0.000      0.000      0.000    -18.769     18.515
     102        1.000000     -0.005      0.000      0.000      0.000      0.000    -21.534     20.709
     105        1.000000     -0.002      0.000      0.000      0.000      0.000    -19.003     20.664
      98        1.000000     -0.002      0.000      0.000      0.000      0.000    -19.331     22.910
     104        1.000000      0.000      0.000      0.000      0.000      0.000    -21.237     24.619
     106        1.000000     -0.007      0.000      0.000      0.000      0.000    -19.875     21.487
     107        1.000000      0.003      0.000      0.000      0.000      0.000    -20.486     22.773
     110        1.000000     -0.001      0.000      0.000      0.000      0.000    -18.076     20.279
     103        1.000000     -0.004      0.000      0.000      0.000      0.000    -20.159     22.035
     109        1.000000     -0.002      0.000      0.000      0.000      0.000    -23.169     21.561
     111        1.000000     -0.006      0.000      0.000      0.000      0.000    -22.828     18.161
     112        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.592     19.774
     108        1.000000      0.002      0.000      0.000      0.000      0.000    -27.001     21.513
     115        1.000000     -0.003      0.000      0.000      0.000      0.000    -19.936     23.621
     114        1.000000     -0.001      0.000      0.000      0.000      0.000    -23.539     23.277
     117        1.000000      0.002      0.000      0.000      0.000      0.000    -18.152     21.443
     116        1.000000      0.001      0.000      0.000      0.000      0.000    -21.008     18.335
     113        1.000000     -0.008      0.000      0.000      0.000      0.000    -22.257     21.338
     120        1.000000     -0.004      0.000      0.000      0.000      0.000    -21.939     21.347
     119        1.000000      0.002      0.000      0.000      0.000      0.000    -20.923     22.228
     122        1.000000     -0.008      0.000      0.000      0.000      0.000    -24.161     20.563
     121        1.000000      0.005      0.000      0.000      0.000      0.000    -21.234     22.544
     127        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.082     18.093
     125        1.000000     -0.006      0.000      0.000      0.000      0.000    -22.006     18.913
     126        1.000000     -0.001      0.000      0.000      0.000      0.000    -19.482     19.475
     118        1.000000     -0.001      0.000      0.000      0.000      0.000    -19.468     29.682
     124        1.000000      0.003      0.000      0.000      0.000      0.000    -18.319     17.806
     132        1.000000     -0.001      0.000      0.000      0.000      0.000    -18.503     21.245
     131        1.000000     -0.000      0.000      0.000      0.000      0.000    -22.175     18.527
     130        1.000000     -0.007      0.000      0.000      0.000      0.000    -22.108     19.150
     123        1.000000     -0.009      0.000      0.000      0.000      0.000    -19.592     21.397
     129        1.000000      0.001      0.000      0.000      0.000      0.000    -19.286     19.644
     137        1.000000     -0.003      0.000      0.000      0.000      0.000    -21.857     19.668
     136        1.000000     -0.007      0.000      0.000      0.000      0.000    -21.386     19.743
     135        1.000000      0.002      0.000      0.000      0.000      0.000    -18.820     26.335
     128        1.000000     -0.001      0.000      0.000      0.000      0.000    -18.288     22.432
     134        1.000000      0.000      0.000      0.000      0.000      0.000    -22.653     20.862
     142        1.000000     -0.001      0.000      0.000      0.000      0.000    -22.576     20.395
     141        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.119     21.794
     140        1.000000     -0.006      0.000      0.000      0.000      0.000    -19.978     21.838
     139        1.000000     -0.008      0.000      0.000      0.000      0.000    -21.056     18.866
     133        1.000000      0.004      0.000      0.000      0.000      0.000    -18.391     24.039
     147        1.000000     -0.009      0.000      0.000      0.000      0.000    -26.242     22.932
     146        1.000000     -0.014      0.000      0.000      0.000      0.000    -21.397     18.722
     145        1.000000     -0.000      0.000      0.000      0.000      0.000    -20.231     21.701
     138        1.000000      0.006      0.000      0.000      0.000      0.000    -21.647     21.505
     144        1.000000     -0.007      0.000      0.000      0.000      0.000    -20.474     18.030
     152        1.000000     -0.007      0.000      0.000      0.000      0.000    -19.657     19.556
     151        1.000000     -0.013      0.000      0.000      0.000      0.000    -32.805     18.463
     150        1.000000     -0.004      0.000      0.000      0.000      0.000    -22.435     21.420
     149        1.000000     -0.016      0.000      0.000      0.000      0.000    -23.467     26.686
     143        1.000000     -0.011      0.000      0.000      0.000      0.000    -22.400     20.953
     157        1.000000     -0.002      0.000      0.000      0.000      0.000    -31.092     21.148
     156        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.240     21.788
     155        1.000000     -0.009      0.000      0.000      0.000      0.000    -23.017     19.107
     154        1.000000     -0.003      0.000      0.000      0.000      0.000    -23.429     19.922
     148        1.000000     -0.008      0.000      0.000      0.000      0.000    -19.338     19.774
     162        1.000000     -0.003      0.000      0.000      0.000      0.000    -28.520     23.189
     161        1.000000      0.004      0.000      0.000      0.000      0.000    -20.316     25.567
     160        1.000000     -0.022      0.000      0.000      0.000      0.000    -22.552     19.366
     159        1.000000      0.014      0.000      0.000      0.000      0.000    -22.270     28.085
     153        1.000000     -0.010      0.000      0.000      0.000      0.000    -30.214     24.548
     167        1.000000      0.002      0.000      0.000      0.000      0.000    -22.082     20.614
     166        1.000000      0.015      0.000      0.000      0.000      0.000    -18.060     21.978
     165        1.000000      0.013      0.000      0.000      0.000      0.000    -18.683     21.408
     164        1.000000      0.013      0.000      0.000      0.000      0.000    -20.964     24.851
     158        1.000000     -0.006      0.000      0.000      0.000      0.000    -21.986     19.108
     171        1.000000     -0.008      0.000      0.000      0.000      0.000    -23.889     21.374
     172        1.000000     -0.001      0.000      0.000      0.000      0.000    -18.629     20.344
     170        1.000000     -0.014      0.000      0.000      0.000      0.000    -20.459     22.529
     169        1.000000     -0.005      0.000      0.000      0.000      0.000    -21.116     19.036
     163        1.000000      0.011      0.000      0.000      0.000      0.000    -22.491     23.853
     176        1.000000     -0.000      0.000      0.000      0.000      0.000    -21.189     18.444
     177        1.000000      0.002      0.000      0.000      0.000      0.000    -18.139     18.081
     175        1.000000     -0.008      0.000      0.000      0.000      0.000    -26.289     19.357
     168        1.000000      0.005      0.000      0.000      0.000      0.000    -21.298     20.541
     174        1.000000     -0.007      0.000      0.000      0.000      0.000    -19.340     20.400
     181        1.000000     -0.000      0.000      0.000      0.000      0.000    -27.699     25.399
     182        1.000000     -0.005      0.000      0.000      0.000      0.000    -20.777     27.170
     180        1.000000     -0.011      0.000      0.000      0.000      0.000    -20.041     22.348
     186        1.000000     -0.004      0.000      0.000      0.000      0.000    -19.117     19.736
     187        1.000000     -0.004      0.000      0.000      0.000      0.000    -22.805     19.934
     179        1.000000     -0.003      0.000      0.000      0.000      0.000    -27.535     20.079
     173        1.000000     -0.004      0.000      0.000      0.000      0.000    -22.026     21.442
     185        1.000000     -0.009      0.000      0.000      0.000      0.000    -23.703     20.595
     191        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.222     27.179
     192        1.000000     -0.008      0.000      0.000      0.000      0.000    -19.194     20.869
     184        1.000000     -0.013      0.000      0.000      0.000      0.000    -23.418     19.656
     178        1.000000      0.003      0.000      0.000      0.000      0.000    -20.587     22.673
     190        1.000000     -0.011      0.000      0.000      0.000      0.000    -22.313     20.380
     197        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.374     20.562
     196        1.000000     -0.008      0.000      0.000      0.000      0.000    -21.528     22.560
     189        1.000000     -0.003      0.000      0.000      0.000      0.000    -18.272     24.943
     183        1.000000     -0.010      0.000      0.000      0.000      0.000    -19.761     20.215
     195        1.000000     -0.005      0.000      0.000      0.000      0.000    -20.073     21.642
     202        1.000000     -0.004      0.000      0.000      0.000      0.000    -17.667     20.798
     201        1.000000     -0.011      0.000      0.000      0.000      0.000    -29.056     20.562
     194        1.000000     -0.012      0.000      0.000      0.000      0.000    -20.140     19.545
     188        1.000000     -0.010      0.000      0.000      0.000      0.000    -21.638     22.873
     200        1.000000     -0.011      0.000      0.000      0.000      0.000    -18.656     19.287
     206        1.000000     -0.006      0.000      0.000      0.000      0.000    -21.588     21.962
     207        1.000000     -0.005      0.000      0.000      0.000      0.000    -21.324     18.636
     199        1.000000     -0.004      0.000      0.000      0.000      0.000    -24.020     25.575
     193        1.000000     -0.002      0.000      0.000      0.000      0.000    -24.061     23.263
     205        1.000000     -0.012      0.000      0.000      0.000      0.000    -19.206     19.202
     211        1.000000     -0.002      0.000      0.000      0.000      0.000    -19.592     20.342
     212        1.000000     -0.001      0.000      0.000      0.000      0.000    -24.587     18.904
     204        1.000000      0.006      0.000      0.000      0.000      0.000    -23.996     21.507
     198        1.000000     -0.006      0.000      0.000      0.000      0.000    -19.941     20.143
     210        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.413     19.394
     216        1.000000     -0.008      0.000      0.000      0.000      0.000    -22.920     20.842
     217        1.000000      0.005      0.000      0.000      0.000      0.000    -25.735     19.556
     209        1.000000     -0.011      0.000      0.000      0.000      0.000    -20.702     21.912
     203        1.000000     -0.009      0.000      0.000      0.000      0.000    -18.253     19.960
     215        1.000000     -0.001      0.000      0.000      0.000      0.000    -20.542     23.544
     221        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.260     24.521
     222        1.000000     -0.008      0.000      0.000      0.000      0.000    -20.254     23.156
     214        1.000000     -0.004      0.000      0.000      0.000      0.000    -20.118     18.991
     208        1.000000     -0.006      0.000      0.000      0.000      0.000    -19.814     25.418
     220        1.000000      0.003      0.000      0.000      0.000      0.000    -19.683     20.436
     226        1.000000      0.001      0.000      0.000      0.000      0.000    -20.783     18.716
     227        1.000000      0.001      0.000      0.000      0.000      0.000    -19.549     21.268
     219        1.000000     -0.001      0.000      0.000      0.000      0.000    -20.261     20.399
     213        1.000000     -0.001      0.000      0.000      0.000      0.000    -19.700     20.383
     225        1.000000      0.005      0.000      0.000      0.000      0.000    -20.200     19.402
     232        1.000000     -0.005      0.000      0.000      0.000      0.000    -18.742     19.501
     231        1.000000     -0.008      0.000      0.000      0.000      0.000    -22.668     19.579
     224        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.368     20.000
     230        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.820     20.728
     218        1.000000     -0.008      0.000      0.000      0.000      0.000    -21.966     20.676
     236        1.000000      0.000      0.000      0.000      0.000      0.000    -23.459     21.303
     237        1.000000     -0.006      0.000      0.000      0.000      0.000    -21.568     20.491
     229        1.000000     -0.010      0.000      0.000      0.000      0.000    -21.330     23.345
     235        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.918     19.306
     223        1.000000     -0.006      0.000      0.000      0.000      0.000    -21.661     21.283
     241        1.000000     -0.003      0.000      0.000      0.000      0.000    -22.736     29.824
     242        1.000000     -0.002      0.000      0.000      0.000      0.000    -21.557     22.831
     234        1.000000     -0.005      0.000      0.000      0.000      0.000    -20.579     18.731
     240        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.287     22.991
     228        1.000000     -0.002      0.000      0.000      0.000      0.000    -20.638     20.923
     246        1.000000     -0.004      0.000      0.000      0.000      0.000    -29.481     21.620
     247        1.000000     -0.003      0.000      0.000      0.000      0.000    -18.402     26.752
     239        1.000000      0.001      0.000      0.000      0.000      0.000    -20.481     21.935
     251        1.000000     -0.000      0.000      0.000      0.000      0.000    -20.784     25.246
     245        1.000000     -0.008      0.000      0.000      0.000      0.000    -18.995     19.642
     233        1.000000     -0.003      0.000      0.000      0.000      0.000    -20.860     20.117
     252        1.000000     -0.005      0.000      0.000      0.000      0.000    -21.522     20.236
     244        1.000000     -0.006      0.000      0.000      0.000      0.000    -20.519     22.065
     256        1.000000     -0.011      0.000      0.000      0.000      0.000    -21.109     18.441
     257        1.000000      0.001      0.000      0.000      0.000      0.000    -22.571     19.420
     238        1.000000      0.003      0.000      0.000      0.000      0.000    -18.873     18.350
     250        1.000000      0.001      0.000      0.000      0.000      0.000    -22.614     23.060
     249        1.000000     -0.008      0.000      0.000      0.000      0.000    -24.706     25.720
     261        1.000000     -0.004      0.000      0.000      0.000      0.000    -26.742     21.870
     262        1.000000     -0.006      0.000      0.000      0.000      0.000    -18.291     18.674
     243        1.000000      0.002      0.000      0.000      0.000      0.000    -21.148     23.033
     255        1.000000     -0.004      0.000      0.000      0.000      0.000    -21.538     19.514
     254        1.000000      0.000      0.000      0.000      0.000      0.000    -19.462     22.502
     267        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
     266        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
     260        1.000000      0.002      0.000      0.000      0.000      0.000    -21.066     18.492
     248        1.000000     -0.001      0.000      0.000      0.000      0.000    -20.021     18.833
     259        1.000000     -0.010      0.000      0.000      0.000      0.000    -21.213     19.275
     265        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
     253        1.000000     -0.004      0.000      0.000      0.000      0.000    -19.846     21.666
     264        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
     270        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
     258        1.000000     -0.007      0.000      0.000      0.000      0.000    -28.241     18.293
     269        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
     263        1.000000     -0.003      0.000      0.000      0.000      0.000    -22.126     20.977
     268        1.000000        nan      0.000      0.000      0.000      0.000      0.000      0.000
